,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,"Catatan : Khusus hari Jumat,  dimulai pukul 13.30 WIB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Berlaku : Minggu Ke-1 s.d Minggu Ke-15,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Senin,,,,,,,,,,Selasa,,,,,,,,,,Rabu,,,,,,,,,,Kamis,,,,,,,,,,Jumat,,,,,,,,,,,
Sesi,WAKTU,Kode MK,MK,,D1,D2,D3,I1,I2,Grup,Ruang,Kode MK,MK,,D1,D2,D3,I1,I2,Grup,Ruang,Kode MK,MK,,D1,D2,D3,I1,I2,Grup,Ruang,Kode MK,MK,,D1,D2,D3,I1,I2,Grup,Ruang,Kode MK,MK,,D1,D2,D3,I1,I2,Grup,Ruang,,
3,10.00 - 10.50,21S2206,PSL 2,P,SHT,-,-,-,-,12MR1,Lab PSL,21S2203,OR 1,T,HSS,-,-,-,-,12MR1,GD924,,,,-,-,-,-,-,12MR1,,21S2202,STAINFER,T,FIS,REG,-,-,-,12MR1,GD924,21S2204,EKOLIN,T,SFA,-,-,-,-,12MR1,GD924,,
3,10.00 - 10.50,21S2206,PSL 2,P,SHT,-,-,-,-,12MR2,GD924,21S2203,OR 1,T,HSS,-,-,-,-,12MR2,GD924,,,,-,-,-,-,-,12MR2,,21S2202,STAINFER,T,FIS,REG,-,-,-,12MR2,GD924,21S2204,EKOLIN,T,SFA,-,-,-,-,12MR2,GD924,,
3,10.00 - 10.50,,,,-,-,-,-,-,12TB,,31S2203,GEN BIMOL,T,MMM,-,-,-,-,12TB,GD933,31S2205,OFP I,T,NJT,TML,-,-,-,12TB,GD937,31S2206,PEBAL,T,APT,-,-,-,-,12TB,GD933,,,,-,-,-,-,-,12TB,,,
3,10.00 - 10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10.00 - 10.50,,,,-,-,-,-,-,33TI1,,1133201,ABD,P,GHP,RCH,-,-,-,33TI1,GD513,KU33202,ATI,T,-,-,-,-,-,33TI1,AUD,KU33201,ING VI,P,JYD,-,-,-,-,33TI1,GD914,,,,-,-,-,-,-,33TI1,,,
3,10.00 - 10.50,,,,-,-,-,-,-,33TI2,,1133201,ABD,P,GHP,RCH,-,-,-,33TI2,GD513,KU33202,ATI,T,-,-,-,-,-,33TI2,AUD,KU33201,ING VI,P,JYD,-,-,-,-,33TI2,GD914,,,,-,-,-,-,-,33TI2,,,
3,10.00 - 10.50,,,,-,-,-,-,-,33TK1,,1333290,KP,P,GIW,FST,-,-,-,33TK1,GD526,KU33202,ATI,T,-,-,-,-,-,33TK1,AUD,1333201,TA II,P,IPM,-,-,-,-,33TK1,GD526,1333290,KP,P,GIW,FST,-,-,-,33TK1,GD526,,
3,10.00 - 10.50,,,,-,-,-,-,-,33TK2,,1333290,KP,P,GIW,FST,-,-,-,33TK2,GD526,KU33202,ATI,T,-,-,-,-,-,33TK2,AUD,1333201,TA II,P,IPM,-,-,-,-,33TK2,GD526,1333290,KP,P,GIW,FST,-,-,-,33TK2,GD526,,
3,10.00 - 10.50,1143290,PA III,P,RIS,-,-,-,-,43TRPL1,GD516,1143290,PA III,T,RIS,-,-,-,-,43TRPL1,GD527,KU43202,ATI,T,-,-,-,-,-,43TRPL1,AUD,,,,-,-,-,-,-,43TRPL1,,,,,-,-,-,-,-,43TRPL1,,,
3,10.00 - 10.50,1143290,PA III,P,RIS,-,-,-,-,43TRPL2,GD516,1143290,PA III,T,RIS,-,-,-,-,43TRPL2,GD527,KU43202,ATI,T,-,-,-,-,-,43TRPL2,AUD,,,,-,-,-,-,-,43TRPL2,,,,,-,-,-,-,-,43TRPL2,,,
3,10.00 - 10.50,11S3211,PAM,P,HTO,RDS,-,AUD,-,13IF1,GD714,11S3207,PM,T,ASD,RSL,-,-,-,13IF1,GD937,11S3211,PAM,T,HTO,RDS,-,-,-,13IF1,GD711,13S3215,SPT,T,JHS,-,-,-,-,13IF1,GD722,,,,-,-,-,-,-,13IF1,,,
3,10.00 - 10.50,11S3211,PAM,P,HTO,RDS,-,AUD,-,13IF2,GD714,11S3207,PM,T,ASD,RSL,-,-,-,13IF2,GD937,11S3211,PAM,T,HTO,RDS,-,-,-,13IF2,GD711,13S3215,SPT,T,JHS,-,-,-,-,13IF2,GD722,,,,-,-,-,-,-,13IF2,,,
3,10.00 - 10.50,12S3201,ERP,T,PAT,SRT,-,-,-,13SI1,GD721,12S3203,PSI,T,SGS,-,-,-,-,13SI1,GD939,KUS3002,ATI,T,-,-,-,-,-,13SI1,AUD,,,,-,-,-,-,-,13SI1,,12S4005,HEBER,T,-,-,-,-,-,13SI1,AUD,,
3,10.00 - 10.50,12S3201,ERP,T,PAT,SRT,-,-,-,13SI2,GD721,12S3203,PSI,T,SGS,-,-,-,-,13SI2,GD939,KUS3002,ATI,T,-,-,-,-,-,13SI2,AUD,,,,-,-,-,-,-,13SI2,,12S4005,HEBER,T,-,-,-,-,-,13SI2,AUD,,
3,10.00 - 10.50,,,,-,-,-,-,-,13TE1,,14S3201,PSD,T,GFP,PHI,-,-,-,13TE1,GD711,14S3203,SISMIK,T,ARH,-,-,-,-,13TE1,GD712,,,,-,-,-,-,-,13TE1,,14S4090,KP,T,PHI,-,-,-,-,13TE1,GD714,,
3,10.00 - 10.50,,,,-,-,-,-,-,13TE2,,14S3201,PSD,T,GFP,PHI,-,-,-,13TE2,GD711,14S3203,SISMIK,T,ARH,-,-,-,-,13TE2,GD712,,,,-,-,-,-,-,13TE2,,14S4090,KP,T,PHI,-,-,-,-,13TE2,GD714,,
3,10.00 - 10.50,21S3203,REMU,T,HSS,-,-,-,-,13MR1,GD929,,,,-,-,-,-,-,13MR1,,21S3204,AKBI,T,WMS,-,-,-,-,13MR1,GD925,,,,-,-,-,-,-,13MR1,,21S3205,METPEN,T,FIS,ANA,-,-,-,13MR1,GD912,,
3,10.00 - 10.50,21S3203,REMU,T,HSS,-,-,-,-,13MR2,GD929,,,,-,-,-,-,-,13MR2,,21S3204,AKBI,T,WMS,-,-,-,-,13MR2,GD925,,,,-,-,-,-,-,13MR2,,21S3205,METPEN,T,FIS,ANA,-,-,-,13MR2,GD912,,
3,10.00 - 10.50,31S3201,LABTEK,P,TML,-,-,-,-,13TB,GD814,31S3201,LABTEK,P,TML,-,-,-,-,13TB,GD813,,,,-,-,-,-,-,13TB,,,,,-,-,-,-,-,13TB,,31S3204,TEKENZ,T,RFK,BSS,-,-,-,13TB,GD934,,
3,10.00 - 10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10.00 - 10.50,,,,-,-,-,-,-,44TRPL1,,,,,-,-,-,-,-,44TRPL1,,1144201,SM/SP,P,RIS,OPH,-,-,-,44TRPL1,GD523,1144103,KUPEL,P,AMS,-,-,AYS,-,44TRPL1,GD516,,,,-,-,-,-,-,44TRPL1,,,
3,10.00 - 10.50,,,,-,-,-,-,-,44TRPL2,,,,,-,-,-,-,-,44TRPL2,,1144201,SM/SP,P,RIS,OPH,-,-,-,44TRPL2,GD523,1144103,KUPEL,P,AMS,-,-,AYS,-,44TRPL2,GD516,,,,-,-,-,-,-,44TRPL2,,,
3,10.00 - 10.50,1144190,TA I,T,AMS,-,-,-,#N/A,44TRPL3,GD523,1144201,SM/SP,P,RIS,-,-,-,-,44TRPL3,GD524,1144201,SM/SP,P,RIS,-,-,-,-,44TRPL3,GD524,,,,-,-,-,-,-,44TRPL3,,,,,-,-,-,-,-,44TRPL3,,,
3,10.00 - 10.50,11S4093,TA I,T,RDS,-,-,-,-,14IF1,GD724,11S4030,UI/UX,T,IUS,SEP,-,-,-,14IF1,GD722,31S4201,EPROF,T,-,-,-,-,-,14IF1,GD923,11S4093,TA I,P,RDS,-,-,-,-,14IF1,GD724,,,,-,-,-,-,-,14IF1,,,
3,10.00 - 10.50,11S4093,TA II,T,RDS,-,-,-,-,14IF2,GD725,11S4030,UI/UX,T,IUS,SEP,-,-,-,14IF2,GD722,31S4201,EPROF,T,-,-,-,-,-,14IF2,GD923,11S4094,TA II,P,RDS,-,-,-,-,14IF2,GD725,,,,-,-,-,-,-,14IF2,,,
3,10.00 - 10.50,12S4001,TA I/II,P,PAT,-,-,-,-,14SI1,GD723,11S4030,UI/UX,T,IUS,SEP,-,-,-,14SI1,GD722,12S4055,STBI,P,RSL,-,-,FDS,-,14SI1,GD723,,,,-,-,-,-,-,14SI1,,12S4001,TA I/II,P,PAT,-,-,-,-,14SI1,GD723,,
3,10.00 - 10.50,12S4002,TA I/II,P,PAT,-,-,-,-,14SI2,GD723,11S4030,UI/UX,T,IUS,SEP,-,-,-,14SI2,GD722,12S4055,STBI,P,RSL,-,-,FDS,-,14SI2,GD723,,,,-,-,-,-,-,14SI2,,12S4002,TA I/II,P,PAT,-,-,-,-,14SI2,GD723,,
3,10.00 - 10.50,TIS3001,TEKNO,T,WMS,-,-,-,-,14TE1,GD935,,,,-,-,-,-,-,14TE1,,KUS3002,ATI,T,-,-,-,-,-,14TE1,AUD,,,,-,-,-,-,-,14TE1,,,,,-,-,-,-,-,14TE1,,,
3,10.00 - 10.50,TIS3001,TEKNO,T,WMS,-,-,-,-,14TE2,GD935,,,,-,-,-,-,-,14TE2,,KUS3002,ATI,T,-,-,-,-,-,14TE2,AUD,,,,-,-,-,-,-,14TE2,,,,,-,-,-,-,-,14TE2,,,
3,10.00 - 10.50, 21S4203,BUSNOV,T,NSS,-,-,-,-,14MR1,GD925,21S4109,LOGEO,T,NSS,-,-,-,-,14MR1,GD929,KUS3002,ATI,T,RDP,-,-,-,-,14MR1,AUD,,,,-,-,-,-,-,14MR1,,,,,-,-,-,-,-,14MR1,,,
3,10.00 - 10.50, 21S4203,BUSNOV,T,NSS,-,-,-,-,14MR2,GD925,21S4109,LOGEO,T,NSS,-,-,-,-,14MR2,GD929,KUS3002,ATI,T,RDP,-,-,-,-,14MR2,AUD,,,,-,-,-,-,-,14MR2,,,,,-,-,-,-,-,14MR2,,,
3,10.00 - 10.50,31S4002,TA II,T,RFK,JYD,-,-,-,14TB,GD933,TIS3001,TEKNO,T,WMS,-,-,-,-,14TB,GD943,31S4201,EPROF,T,MMM,-,-,-,-,14TB,GD933,21S3201,MANPRO,T,NSS,-,-,-,-,14TB,GD943,31S4202,PERPAB,T,MMK,FBA,-,-,-,14TB,GD937,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11.00 - 11.50,1331206,PBD,T,HER,-,-,-,-,31TI1,GD525,KU31201,ING II,P,RMM,-,-,-,-,31TI1,GD516,,,,-,-,-,-,-,31TI1,,1131205,PBD,P,HER,-,-,RAS,-,31TI1,GD527,1131290,PA 1,P,IFY,-,-,-,-,31TI1,GD511,,
4,11.00 - 11.50,1331206,PBD,T,HER,-,-,-,-,31TI2,GD525,KU31201,ING II,P,RMM,-,-,-,-,31TI2,GD516,,,,-,-,-,-,-,31TI2,,1131205,PBD,P,HER,-,-,RAS,-,31TI2,GD527,1131290,PA 1,P,IFY,-,-,-,-,31TI2,GD511,,
4,11.00 - 11.50,1031201,ALSTRUDAT,T,GHP,-,-,-,-,31TK1,GD934,,,,-,-,-,-,-,31TK1,,KU31201,ING II,P,RMM,-,-,-,-,31TK1,GD914,1331206,PBD,P,HER,-,-,AYS,-,31TK1,GD525,,,,-,-,-,-,-,31TK1,,,
4,11.00 - 11.50,1031201,ALSTRUDAT,T,GHP,-,-,-,-,31TK2,GD934,,,,-,-,-,-,-,31TK2,,KU31201,ING II,P,RMM,-,-,-,-,31TK2,GD914,1331206,PBD,P,HER,-,-,AYS,-,31TK2,GD525,,,,-,-,-,-,-,31TK2,,,
4,11.00 - 11.50,1141204,PSW II,T,OPH,AAP,-,-,-,41TRPL1,GD527,1141203,AKPL,P,VES,-,-,MEP,-,41TRPL1,GD517,1141204,PSW II,P,OPH,AAP,-,MEP,-,41TRPL1,GD516,KU41202,PNKI,P,TLG,-,-,TLG,AAP,41TRPL1,GD511,1141205,PBD,P,VES,AMS,-,RAS,-,41TRPL1,GD516,,
4,11.00 - 11.50,1141204,PSW II,T,OPH,AAP,-,-,-,41TRPL2,GD527,1141203,AKPL,P,VES,-,-,MEP,-,41TRPL2,GD517,1141204,PSW II,P,OPH,AAP,-,MEP,-,41TRPL2,GD516,KU41202,PNKI,P,TLG,-,-,TLG,AAP,41TRPL2,GD511,1141205,PBD,P,VES,AMS,-,RAS,-,41TRPL2,GD516,,
4,11.00 - 11.50,,,,-,-,-,-,-,41TRPL3,,,,,-,-,-,-,-,41TRPL3,,1141204,PSW II,P,OPH,AAP,-,MEP,RAS,41TRPL3,GD511,1041101,DASPRO,P,OPH,#N/A,-,MGP,-,41TRPL3,GD524,1141204,PSW II,P,ADS,AAP,-,MEP,RAS,41TRPL3,GD524,,
4,11.00 - 11.50,10S1201,DP,T,GFP,HTO,-,-,-,11IF1,GD711,,,,-,-,-,-,-,11IF1,,,,,-,-,-,-,-,11IF1,,MAS1201,MADAS II,T,YAG,ARS,-,-,-,11IF1,GD934,,,,-,-,-,-,-,11IF1,,,
4,11.00 - 11.50,10S1201,DP,T,GFP,HTO,-,-,-,11IF2,GD711,,,,-,-,-,-,-,11IF2,,,,,-,-,-,-,-,11IF2,,MAS1201,MADAS II,T,YAG,ARS,-,-,-,11IF2,GD934,,,,-,-,-,-,-,11IF2,,,
4,11.00 - 11.50,KUS1001,PNKI,T,TLG,-,-,-,-,11SI1,GD722,,,,-,-,-,-,-,11SI1,,KUS1201,ENG II,T,RMS,-,-,-,-,11SI1,GD935,,,,-,-,-,-,-,11SI1,,,,,-,-,-,-,-,11SI1,,,
4,11.00 - 11.50,KUS1001,PNKI,T,TLG,-,-,-,-,11SI2,GD722,,,,-,-,-,-,-,11SI2,,KUS1201,ENG II,T,RMS,-,-,-,-,11SI2,GD935,,,,-,-,-,-,-,11SI2,,,,,-,-,-,-,-,11SI2,,,
4,11.00 - 11.50,14S1203,PAR,T,IHT,-,-,-,-,11TE1,GD712,,,,-,-,-,-,-,11TE1,,FIS1201,FISDAS IIA,T,AFS,-,-,-,-,11TE1,GD928,14S1201,PROG I,T,GFP,-,-,-,-,11TE1,GD711,10S1001,MATDIS,T,AMP,YAG,-,-,-,11TE1,GD925,,
4,11.00 - 11.50,14S1203,PAR,T,IHT,-,-,-,-,11TE2,GD712,,,,-,-,-,-,-,11TE2,,FIS1201,FISDAS IIA,T,AFS,-,-,-,-,11TE2,GD928,14S1201,PROG I,T,GFP,-,-,-,-,11TE2,GD711,10S1001,MATDIS,T,AMP,YAG,-,-,-,11TE2,GD925,,
4,11.00 - 11.50,MAS1201,MADAS II,T,REG,-,-,-,-,11MR1,GD923,FIS1202,FISDAS IIB,T,GDE,ISW,-,-,-,11MR1,GD923,,,,-,-,-,-,-,11MR1,,FIS1202,FISDAS IIB,T,GDE,ISW,-,-,-,11MR1,GD923,MAS1201,MADAS II,T,REG,-,-,-,-,11MR1,GD923,,
4,11.00 - 11.50,MAS1201,MADAS II,T,REG,-,-,-,-,11MR2,GD923,FIS1202,FISDAS IIB,T,GDE,ISW,-,-,-,11MR2,GD923,,,,-,-,-,-,-,11MR2,,FIS1202,FISDAS IIB,T,GDE,ISW,-,-,-,11MR2,GD923,MAS1201,MADAS II,T,REG,-,-,-,-,11MR2,GD923,,
4,11.00 - 11.50,KUS1001,PNKI,T,TLG,-,-,-,-,11TB,GD722,MAS1201,MADAS II,T,YAG,-,-,-,-,11TB,GD934,MAS1201,MADAS II,T,YAG,-,-,-,-,11TB,GD934,,,,-,-,-,-,-,11TB,,31S1202,PRAK KIMOR,P,BSS,-,-,-,-,11TB,GD823,,
4,11.00 - 11.50,22S1203,KIMDAS II,T,AGA,-,-,-,-,11TM,GD928,MAS1202,MADAS II,T,REG,-,-,-,-,11TM,GD928,FIS1204,FISDAS IIB,T,NMA,ISW,-,-,-,11TM,GD929,22S1202,GAMTEK,T,AGA,MIM,JBJ,-,-,11TM,GD912,,,,-,-,-,-,-,11TM,,,
4,11.00 - 11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11.00 - 11.50,KU32201,ING IV,T,MPR,-,-,-,-,32TI1,GD517,KU32201,ING IV,P,MPR,-,-,-,-,32TI1,GD914,1132290,PA II,P,IFY,-,-,-,-,32TI1,GD525,,,,-,-,-,-,-,32TI1,,,,,-,-,-,-,-,32TI1,,,
4,11.00 - 11.50,KU32201,ING IV,T,MPR,-,-,-,-,32TI2,GD517,KU32201,ING IV,P,MPR,-,-,-,-,32TI2,GD914,1132290,PA II,P,IFY,-,-,-,-,32TI2,GD525,,,,-,-,-,-,-,32TI2,,,,,-,-,-,-,-,32TI2,,,
4,11.00 - 11.50,,,,-,-,-,-,-,32TK1,,1332202,PLSJ,T,MMS,-,-,-,-,32TK1,GD511,1332202,PLSJ,P,MMS,-,-,EDS,-,32TK1,GD513,1332201,ANJAR,P,GIW,PDS,-,EDS,IRS,32TK1,GD513,1332205,SISTAN,P,FST,IPM,-,IRS,SFN,32TK1,GD513,,
4,11.00 - 11.50,,,,-,-,-,-,-,32TK2,,1332202,PLSJ,T,MMS,-,-,-,-,32TK2,GD511,1332202,PLSJ,P,MMS,-,-,EDS,-,32TK2,GD513,1332201,ANJAR,P,GIW,PDS,-,EDS,IRS,32TK2,GD513,1332205,SISTAN,P,FST,IPM,-,IRS,SFN,32TK2,GD513,,
4,11.00 - 11.50,1142202,PASTI,T,RCH,OPH,-,-,-,42TRPL1,GD511,,,,-,-,-,-,-,42TRPL1,,MA42201,PROBSTAT,P,AMP,-,-,-,-,42TRPL1,GD517,MA42201,PROBSTAT,P,AMP,-,-,-,-,42TRPL1,GD517,1142290,PA II,P,ADS,OPH,-,-,-,42TRPL1,GD517,,
4,11.00 - 11.50,1142202,PASTI,T,RCH,OPH,-,-,-,42TRPL2,GD511,,,,-,-,-,-,-,42TRPL2,,MA42201,PROBSTAT,P,AMP,-,-,-,-,42TRPL2,GD517,MA42201,PROBSTAT,P,AMP,-,-,-,-,42TRPL2,GD517,1142290,PA II,P,ADS,OPH,-,-,-,42TRPL2,GD517,,
4,11.00 - 11.50,,,,-,-,-,-,-,12IF1,,10S2202,JARKOM,T,DPL,ABS,-,-,-,12IF1,GD712,,,,-,-,-,-,-,12IF1,,10S2203,SISOP,P,HTO,CHP,PHI,FCS,FDS,12IF1,GD723,10S2201,ALJALI,T,JUN,-,-,-,-,12IF1,GD712,,
4,11.00 - 11.50,,,,-,-,-,-,-,12IF2,,10S2202,JARKOM,T,DPL,ABS,-,-,-,12IF2,GD712,,,,-,-,-,-,-,12IF2,,10S2203,SISOP,P,HTO,CHP,PHI,FCS,FDS,12IF2,GD723,10S2201,ALJALI,T,JUN,-,-,-,-,12IF2,GD712,,
4,11.00 - 11.50,10S2201,ALJALI,T,JUN,-,-,-,-,12SI1,GD937,12S2203,PBO,T,CHP,AMS,-,-,-,12SI1,GD938,10S2202,JARKOM,P,DPL,ABS,-,-,-,12SI1,GD714,10S2202,JARKOM,T,DPL,ABS,-,-,-,12SI1,GD721,12S2203,PBO,T,CHP,AMS,-,-,-,12SI1,GD711,,
4,11.00 - 11.50,10S2201,ALJALI,T,JUN,-,-,-,-,12SI2,GD937,12S2203,PBO,T,CHP,AMS,-,-,-,12SI2,GD938,10S2202,JARKOM,P,DPL,ABS,-,-,-,12SI2,GD714,10S2202,JARKOM,T,DPL,ABS,-,-,-,12SI2,GD721,12S2203,PBO,T,CHP,AMS,-,-,-,12SI2,GD711,,
4,11.00 - 11.50,,,,-,-,-,-,-,12TE1,,MAS2102,MATEK II,T,ASH,-,-,-,-,12TE1,GD721,,,,-,-,-,-,-,12TE1,,,,,-,-,-,-,-,12TE1,,,,,-,-,-,-,-,12TE1,,,
4,11.00 - 11.50,,,,-,-,-,,,12TE2,,MAS2102,MATEK II,T,ASH,-,-,,,12TE2,GD721,,,,-,-,-,,,12TE2,,,,,-,-,-,,,12TE2,,,,,-,-,-,,,12TE2,,,
4,11.00 - 11.50,21S2206,PSL 2,P,SHT,-,-,-,-,12MR1,Lab PSL,21S2203,OR 1,T,HSS,-,-,-,-,12MR1,GD924,,,,-,-,-,-,-,12MR1,,21S2202,STAINFER,T,FIS,REG,-,-,-,12MR1,GD924,21S2204,EKOLIN,T,SFA,-,-,-,-,12MR1,GD924,,
4,11.00 - 11.50,21S2206,PSL 2,P,SHT,-,-,-,-,12MR2,GD924,21S2203,OR 1,T,HSS,-,-,-,-,12MR2,GD924,,,,-,-,-,-,-,12MR2,,21S2202,STAINFER,T,FIS,REG,-,-,-,12MR2,GD924,21S2204,EKOLIN,T,SFA,-,-,-,-,12MR2,GD924,,
4,11.00 - 11.50,,,,-,-,-,-,-,12TB,,31S2203,GEN BIMOL,T,MMM,-,-,-,-,12TB,GD933,31S2205,OFP I,T,NJT,TML,-,-,-,12TB,GD937,,,,-,-,-,-,-,12TB,,31S2205,OFP I,T,NJT,TML,-,-,-,12TB,GD943,,
4,11.00 - 11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11.00 - 11.50,,,,-,-,-,-,-,33TI1,,1133201,ABD,P,GHP,RCH,-,-,-,33TI1,GD513,KU33202,ATI,T,-,-,-,-,-,33TI1,AUD,KU33201,ING VI,P,JYD,-,-,-,-,33TI1,GD914,,,,-,-,-,-,-,33TI1,,,
4,11.00 - 11.50,,,,-,-,-,-,-,33TI2,,1133201,ABD,P,GHP,RCH,-,-,-,33TI2,GD513,KU33202,ATI,T,-,-,-,-,-,33TI2,AUD,KU33201,ING VI,P,JYD,-,-,-,-,33TI2,GD914,,,,-,-,-,-,-,33TI2,,,
4,11.00 - 11.50,,,,-,-,-,-,-,33TK1,,1333290,KP,P,GIW,FST,-,-,-,33TK1,GD526,KU33202,ATI,T,-,-,-,-,-,33TK1,AUD,1333201,TA II,P,IPM,-,-,-,-,33TK1,GD526,1333290,KP,P,GIW,FST,-,-,-,33TK1,GD526,,
4,11.00 - 11.50,,,,-,-,-,-,-,33TK2,,1333290,KP,P,GIW,FST,-,-,-,33TK2,GD526,KU33202,ATI,T,-,-,-,-,-,33TK2,AUD,1333201,TA II,P,IPM,-,-,-,-,33TK2,GD526,1333290,KP,P,GIW,FST,-,-,-,33TK2,GD526,,
4,11.00 - 11.50,1143290,PA III,P,RIS,-,-,-,-,43TRPL1,GD516,,,,-,-,-,-,-,43TRPL1,,KU43202,ATI,T,-,-,-,-,-,43TRPL1,AUD,,,,-,-,-,-,-,43TRPL1,,,,,-,-,-,-,-,43TRPL1,,,
4,11.00 - 11.50,1143290,PA III,P,RIS,-,-,-,-,43TRPL2,GD516,,,,-,-,-,-,-,43TRPL2,,KU43202,ATI,T,-,-,-,-,-,43TRPL2,AUD,,,,-,-,-,-,-,43TRPL2,,,,,-,-,-,-,-,43TRPL2,,,
4,11.00 - 11.50,11S3211,PAM,P,HTO,RDS,-,AUD,-,13IF1,GD714,11S3207,PM,T,ASD,RSL,-,-,-,13IF1,GD937,11S3211,PAM,T,HTO,RDS,-,-,-,13IF1,GD711,13S3215,SPT,T,JHS,-,-,-,-,13IF1,GD722,11S3211,PAM,T,HTO,RDS,-,-,-,13IF1,GD721,,
4,11.00 - 11.50,11S3211,PAM,P,HTO,RDS,-,AUD,-,13IF2,GD714,11S3207,PM,T,ASD,RSL,-,-,-,13IF2,GD937,11S3211,PAM,T,HTO,RDS,-,-,-,13IF2,GD711,13S3215,SPT,T,JHS,-,-,-,-,13IF2,GD722,11S3211,PAM,T,HTO,RDS,-,-,-,13IF2,GD721,,
4,11.00 - 11.50,12S3201,ERP,T,PAT,SRT,-,-,-,13SI1,GD721,12S3203,PSI,T,SGS,-,-,-,-,13SI1,GD939,KUS3002,ATI,T,-,-,-,-,-,13SI1,AUD,,,,-,-,-,-,-,13SI1,GD935,12S4005,HEBER,T,-,-,-,-,-,13SI1,AUD,,
4,11.00 - 11.50,12S3201,ERP,T,PAT,SRT,-,-,-,13SI2,GD721,12S3203,PSI,T,SGS,-,-,-,-,13SI2,GD939,KUS3002,ATI,T,-,-,-,-,-,13SI2,AUD,,,,-,-,-,-,-,13SI2,GD935,12S4005,HEBER,T,-,-,-,-,-,13SI2,AUD,,
4,11.00 - 11.50,,,,-,-,-,-,-,13TE1,,,,,-,-,-,-,-,13TE1,,14S3205,CERTAN,T,GPS,DPL,-,-,-,13TE1,GD712,,,,-,-,-,-,-,13TE1,,,,,-,-,-,-,-,13TE1,,,
4,11.00 - 11.50,,,,-,-,-,-,-,13TE2,,,,,-,-,-,-,-,13TE2,,14S3205,CERTAN,T,GPS,DPL,-,-,-,13TE2,GD712,,,,-,-,-,-,-,13TE2,,,,,-,-,-,-,-,13TE2,,,
4,11.00 - 11.50,21S3203,REMU,T,HSS,-,-,-,-,13MR1,GD929,,,,-,-,-,-,-,13MR1,,,,,-,-,-,-,-,13MR1,,21S3204,AKBI,T,WMS,-,-,-,-,13MR1,GD925,21S3202,RELOG,T,NSS,-,-,-,-,13MR1,GD929,,
4,11.00 - 11.50,21S3203,REMU,T,HSS,-,-,-,-,13MR2,GD929,,,,-,-,-,-,-,13MR2,,,,,-,-,-,-,-,13MR2,,21S3204,AKBI,T,WMS,-,-,-,-,13MR2,GD925,21S3202,RELOG,T,NSS,-,-,-,-,13MR2,GD929,,
4,11.00 - 11.50,31S3201,LABTEK,P,TML,-,-,-,-,13TB,GD814,31S3201,LABTEK,P,TML,-,-,-,-,13TB,GD813,,,,-,-,-,-,-,13TB,GD943,31S3204,PP,T,NJT,MMK,-,-,-,13TB,GD943,,,,-,-,-,-,-,13TB,,,
4,11.00 - 11.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11.00 - 11.50,,,,-,-,-,-,-,44TRPL1,,1144201,SM/SP,T,RIS,OPH,-,-,-,44TRPL1,GD523,1144201,SM/SP,P,RIS,OPH,-,-,-,44TRPL1,GD523,1144103,KUPEL,P,AMS,-,-,AYS,-,44TRPL1,GD516,,,,-,-,-,-,-,44TRPL1,,,
4,11.00 - 11.50,,,,-,-,-,-,-,44TRPL2,,1144201,SM/SP,T,RIS,OPH,-,-,-,44TRPL2,GD523,1144201,SM/SP,P,RIS,OPH,-,-,-,44TRPL2,GD523,1144103,KUPEL,P,AMS,-,-,AYS,-,44TRPL2,GD516,,,,-,-,-,-,-,44TRPL2,,,
4,11.00 - 11.50,1144103,KUPEL,T,AMS,-,-,-,-,44TRPL3,GD524,1144201,SM/SP,P,RIS,-,-,-,-,44TRPL3,GD524,1144201,SM/SP,P,RIS,-,-,-,-,44TRPL3,GD524,,,,-,-,-,-,-,44TRPL3,,,,,-,-,-,-,-,44TRPL3,,,
4,11.00 - 11.50,11S4093,TA I,T,RDS,-,-,-,-,14IF1,GD724,11S4030,UI/UX,T,IUS,SEP,-,-,-,14IF1,GD722,31S4201,EPROF,T,-,-,-,-,-,14IF1,GD923,11S4093,TA I,P,RDS,-,-,-,-,14IF1,GD724,,,,-,-,-,-,-,14IF1,,,
